,zipcode,Adjusted Gross Income,Number of returns,Single Returns,Joint Returns,Head of Household Returns,Elderly Returns (60+),borough,landuse_1.0,landuse_2.0,landuse_3.0,landuse_4.0,landuse_5.0,landuse_6.0,landuse_7.0,landuse_8.0,landuse_9.0,landuse_10.0,landuse_11.0,total_bldgarea
1010,11367.0,"$25,000 - $49,999",4120,1820,1470,750,780,QN,7124120.0,5935442.0,2358855.0,463744.0,638136.0,0.0,10805.0,4266644.0,4748554.0,3100.0,0.0,25549400.0
1011,11367.0,"$50,000 - $74,999",2590,1160,920,420,610,QN,7124120.0,5935442.0,2358855.0,463744.0,638136.0,0.0,10805.0,4266644.0,4748554.0,3100.0,0.0,25549400.0
1012,11367.0,"$75,000 -  $99,999",1600,580,740,230,410,QN,7124120.0,5935442.0,2358855.0,463744.0,638136.0,0.0,10805.0,4266644.0,4748554.0,3100.0,0.0,25549400.0
1013,11367.0,"$100,000 - $199,999",2160,500,1430,200,670,QN,7124120.0,5935442.0,2358855.0,463744.0,638136.0,0.0,10805.0,4266644.0,4748554.0,3100.0,0.0,25549400.0
1014,11367.0,"$200,000+",680,100,570,** ,260,QN,7124120.0,5935442.0,2358855.0,463744.0,638136.0,0.0,10805.0,4266644.0,4748554.0,3100.0,0.0,25549400.0
1015,11368.0,total,"48,680","22,710","12,470","12,750","6,180",QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1016,11368.0,"< $25,000",26730,14830,4960,6580,3350,QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1017,11368.0,"$25,000 - $49,999",13070,4910,4020,3930,1380,QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1018,11368.0,"$50,000 - $74,999",5330,1900,1800,1520,790,QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1019,11368.0,"$75,000 -  $99,999",2000,640,850,460,350,QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1020,11368.0,"$100,000 - $199,999",1440,400,770,260,270,QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1021,11368.0,"$200,000+",110,30,70,** ,40,QN,5520328.0,11538454.0,7191645.0,4670070.0,2239537.0,807239.0,513855.0,2363247.0,2483028.0,96454.0,0.0,37423857.0
1022,11369.0,total,"18,230","8,750","4,800","4,370","3,140",QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1023,11369.0,"< $25,000",8700,5160,1500,1920,1380,QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1024,11369.0,"$25,000 - $49,999",4780,2020,1290,1390,710,QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1025,11369.0,"$50,000 - $74,999",2360,930,760,620,450,QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1026,11369.0,"$75,000 -  $99,999",1140,370,490,250,280,QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1027,11369.0,"$100,000 - $199,999",1110,240,670,190,270,QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1028,11369.0,"$200,000+",140,30,90,** ,50,QN,7304616.0,1969737.0,1286852.0,558383.0,1563670.0,83892.0,119735.0,1078595.0,5504.0,124985.0,0.0,14095969.0
1029,11370.0,total,"13,390","6,450","4,470","2,140","2,630",BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1030,11370.0,total,"13,390","6,450","4,470","2,140","2,630",QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1031,11370.0,"< $25,000",5890,3560,1310,900,1170,BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1032,11370.0,"< $25,000",5890,3560,1310,900,1170,QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1033,11370.0,"$25,000 - $49,999",3180,1370,1100,630,500,BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1034,11370.0,"$25,000 - $49,999",3180,1370,1100,630,500,QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1035,11370.0,"$50,000 - $74,999",1820,790,640,330,370,BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1036,11370.0,"$50,000 - $74,999",1820,790,640,330,370,QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1037,11370.0,"$75,000 -  $99,999",1040,390,470,140,230,BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1038,11370.0,"$75,000 -  $99,999",1040,390,470,140,230,QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1039,11370.0,"$100,000 - $199,999",1250,310,780,140,310,BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1040,11370.0,"$100,000 - $199,999",1250,310,780,140,310,QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1041,11370.0,"$200,000+",210,30,170,** ,50,BX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5519372.0,0.0,0.0,0.0,5519372.0
1042,11370.0,"$200,000+",210,30,170,** ,50,QN,4859408.0,4176381.0,132236.0,201320.0,1019980.0,182419.0,135105.0,431055.0,3344.0,35192.0,0.0,11176440.0
1043,11372.0,total,"35,250","18,430","10,260","5,720","7,250",QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1044,11372.0,"< $25,000",15500,9880,2870,2440,3290,QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1045,11372.0,"$25,000 - $49,999",8230,3820,2420,1780,1390,QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1046,11372.0,"$50,000 - $74,999",4920,2390,1520,860,1060,QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1047,11372.0,"$75,000 -  $99,999",2650,1170,1060,340,590,QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1048,11372.0,"$100,000 - $199,999",3160,1020,1800,270,730,QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1049,11372.0,"$200,000+",790,150,590,30,190,QN,2657904.0,4307734.0,14425753.0,3327412.0,2222138.0,10200.0,11191.0,1210777.0,664.0,4138.0,0.0,28177911.0
1050,11373.0,total,"50,920","25,540","16,430","7,900","8,760",QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1051,11373.0,"< $25,000",26320,15800,6240,3790,4790,QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1052,11373.0,"$25,000 - $49,999",12770,5310,4790,2410,1680,QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1053,11373.0,"$50,000 - $74,999",5990,2590,2250,1000,1010,QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1054,11373.0,"$75,000 -  $99,999",2870,1040,1330,430,570,QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1055,11373.0,"$100,000 - $199,999",2580,710,1550,270,590,QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1056,11373.0,"$200,000+",390,90,270,** ,120,QN,5943552.0,9457525.0,13255553.0,6290208.0,5836505.0,543511.0,73941.0,3942609.0,4861.0,384736.0,0.0,45733001.0
1057,11374.0,total,"23,220","11,950","7,440","3,170","5,800",QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1058,11374.0,"< $25,000",7810,5100,1560,970,2240,QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1059,11374.0,"$25,000 - $49,999",4830,2510,1320,870,1070,QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1060,11374.0,"$50,000 - $74,999",3750,1970,1000,640,860,QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1061,11374.0,"$75,000 -  $99,999",2520,1150,930,340,590,QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1062,11374.0,"$100,000 - $199,999",3460,1080,1980,310,820,QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1063,11374.0,"$200,000+",850,140,650,40,220,QN,4480772.0,1035719.0,10876392.0,6909668.0,2427467.0,9325.0,48016.0,629776.0,1200.0,1739.0,0.0,26420074.0
1064,11375.0,total,"35,810","18,770","12,510","3,420","10,340",QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1065,11375.0,"< $25,000",8860,6320,1460,850,2880,QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1066,11375.0,"$25,000 - $49,999",5800,3420,1420,780,1630,QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1067,11375.0,"$50,000 - $74,999",5450,3290,1300,610,1470,QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1068,11375.0,"$75,000 -  $99,999",4410,2370,1360,500,1250,QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1069,11375.0,"$100,000 - $199,999",7630,2750,4110,550,2130,QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1070,11375.0,"$200,000+",3660,620,2860,130,980,QN,10977811.0,1392802.0,22588152.0,5246770.0,2450612.0,6000.0,12752.0,2598848.0,60458.0,11200.0,0.0,45345405.0
1071,11377.0,total,"46,020","24,670","13,870","6,320","8,220",QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1072,11377.0,"< $25,000",20620,13210,4290,2680,3830,QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1073,11377.0,"$25,000 - $49,999",11180,5330,3600,1940,1610,QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1074,11377.0,"$50,000 - $74,999",6470,3250,2020,1000,1070,QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1075,11377.0,"$75,000 -  $99,999",3500,1590,1390,410,710,QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1076,11377.0,"$100,000 - $199,999",3620,1150,2110,260,840,QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1077,11377.0,"$200,000+",630,140,460,30,160,QN,7701135.0,9807308.0,8473373.0,3313578.0,2004209.0,3739700.0,516253.0,1934932.0,93883.0,1223441.0,0.0,38807812.0
1078,11378.0,total,"17,840","8,560","6,210","2,640","3,700",QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1079,11378.0,"< $25,000",6670,4290,1260,990,1480,QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1080,11378.0,"$25,000 - $49,999",4080,1980,1200,780,710,QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1081,11378.0,"$50,000 - $74,999",2610,1210,860,440,510,QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1082,11378.0,"$75,000 -  $99,999",1680,560,840,230,390,QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1083,11378.0,"$100,000 - $199,999",2340,450,1680,200,500,QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1084,11378.0,"$200,000+",460,70,370,** ,110,QN,9684863.0,2732268.0,522685.0,1183571.0,696445.0,11745570.0,267639.0,851447.0,42938.0,742454.0,0.0,28469880.0
1085,11379.0,total,"17,960","8,680","6,600","2,180","4,920",QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1086,11379.0,"< $25,000",5470,3770,970,610,1620,QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1087,11379.0,"$25,000 - $49,999",3620,2000,940,590,890,QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1088,11379.0,"$50,000 - $74,999",2830,1420,830,460,740,QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1089,11379.0,"$75,000 -  $99,999",2010,780,890,260,550,QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1090,11379.0,"$100,000 - $199,999",3200,620,2260,240,900,QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1091,11379.0,"$200,000+",830,90,710,20,220,QN,11918045.0,2946116.0,687044.0,921245.0,1999131.0,354377.0,78331.0,840143.0,37203.0,37359.0,0.0,19818994.0
1092,11385.0,total,"49,320","26,020","13,660","8,670","7,570",QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1093,11385.0,"< $25,000",19120,12690,2980,3170,3090,QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1094,11385.0,"$25,000 - $49,999",12860,6880,2840,2860,1560,QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1095,11385.0,"$50,000 - $74,999",7870,3850,2270,1520,1180,QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1096,11385.0,"$75,000 -  $99,999",4030,1460,1820,660,700,QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1097,11385.0,"$100,000 - $199,999",4780,1030,3230,440,880,QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1098,11385.0,"$200,000+",660,110,520,20,160,QN,16124586.0,16631516.0,695956.0,5820242.0,2670152.0,6004947.0,288841.0,2869481.0,178033.0,236950.0,0.0,51520704.0
1099,11411.0,total,"10,820","5,400","1,840","3,220","2,930",QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1100,11411.0,"< $25,000",3500,2420,250,770,920,QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1101,11411.0,"$25,000 - $49,999",2860,1450,310,1010,670,QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1102,11411.0,"$50,000 - $74,999",1800,780,270,670,530,QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1103,11411.0,"$75,000 -  $99,999",1190,410,300,410,370,QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1104,11411.0,"$100,000 - $199,999",1310,320,590,360,390,QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1105,11411.0,"$200,000+",160,20,120,** ,50,QN,6893426.0,88292.0,0.0,70619.0,299776.0,0.0,6653.0,684605.0,488.0,0.0,0.0,8043859.0
1106,11412.0,total,"19,530","9,710","2,740","6,490","3,970",QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1107,11412.0,"< $25,000",7190,4780,450,1810,1390,QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1108,11412.0,"$25,000 - $49,999",5720,2750,560,2240,1050,QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1109,11412.0,"$50,000 - $74,999",3080,1260,460,1230,700,QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1110,11412.0,"$75,000 -  $99,999",1670,530,430,650,420,QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1111,11412.0,"$100,000 - $199,999",1730,370,750,560,370,QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1112,11412.0,"$200,000+",140,20,90,** ,40,QN,12266817.0,400781.0,154824.0,735562.0,344338.0,527030.0,84582.0,1057677.0,612.0,3242.0,0.0,15575465.0
1113,11413.0,total,"21,820","10,750","3,300","7,050","4,880",QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1114,11413.0,"< $25,000",7560,5070,440,1880,1490,QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1115,11413.0,"$25,000 - $49,999",5920,2860,590,2290,1190,QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1116,11413.0,"$50,000 - $74,999",3530,1480,500,1410,860,QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1117,11413.0,"$75,000 -  $99,999",2130,710,510,810,580,QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1118,11413.0,"$100,000 - $199,999",2400,590,1060,640,670,QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1119,11413.0,"$200,000+",280,40,200,20,90,QN,14034294.0,353908.0,0.0,182737.0,752809.0,1949320.0,62229.0,1125519.0,12147.0,7188.0,0.0,18480151.0
1120,11414.0,total,"13,420","6,730","4,400","1,960","4,280",BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,11414.0,total,"13,420","6,730","4,400","1,960","4,280",QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1122,11414.0,"< $25,000",3670,2670,480,450,1260,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,11414.0,"< $25,000",3670,2670,480,450,1260,QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1124,11414.0,"$25,000 - $49,999",2730,1540,580,550,820,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,11414.0,"$25,000 - $49,999",2730,1540,580,550,820,QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1126,11414.0,"$50,000 - $74,999",2260,1150,600,430,700,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,11414.0,"$50,000 - $74,999",2260,1150,600,430,700,QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1128,11414.0,"$75,000 -  $99,999",1620,660,630,270,500,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,11414.0,"$75,000 -  $99,999",1620,660,630,270,500,QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1130,11414.0,"$100,000 - $199,999",2530,620,1620,240,770,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,11414.0,"$100,000 - $199,999",2530,620,1620,240,770,QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1132,11414.0,"$200,000+",610,90,490,20,230,BK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,11414.0,"$200,000+",610,90,490,20,230,QN,9752365.0,2248857.0,2090642.0,289219.0,910462.0,1400.0,3006.0,504989.0,8044.0,800.0,0.0,15809784.0
1134,11415.0,total,"9,710","5,160","2,900","1,330","2,250",QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1135,11415.0,"< $25,000",2840,1920,490,350,720,QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1136,11415.0,"$25,000 - $49,999",1970,1080,470,360,400,QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1137,11415.0,"$50,000 - $74,999",1780,1010,410,270,380,QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1138,11415.0,"$75,000 -  $99,999",1170,570,380,180,280,QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1139,11415.0,"$100,000 - $199,999",1550,510,850,170,350,QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1140,11415.0,"$200,000+",400,70,300,** ,120,QN,1783317.0,1322692.0,5196781.0,1760988.0,1006628.0,34487.0,4705.0,780491.0,20303.0,4902.0,0.0,11915294.0
1141,11416.0,total,"12,570","5,620","3,620","3,110","1,680",BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
1142,11416.0,total,"12,570","5,620","3,620","3,110","1,680",QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1143,11416.0,"< $25,000",5980,3390,1230,1280,810,BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
1144,11416.0,"< $25,000",5980,3390,1230,1280,810,QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1145,11416.0,"$25,000 - $49,999",3580,1360,1040,1100,410,BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
1146,11416.0,"$25,000 - $49,999",3580,1360,1040,1100,410,QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1147,11416.0,"$50,000 - $74,999",1640,560,570,480,220,BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
1148,11416.0,"$50,000 - $74,999",1640,560,570,480,220,QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1149,11416.0,"$75,000 -  $99,999",710,180,360,150,120,BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
1150,11416.0,"$75,000 -  $99,999",710,180,360,150,120,QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1151,11416.0,"$100,000 - $199,999",620,130,390,100,120,BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
1152,11416.0,"$100,000 - $199,999",620,130,390,100,120,QN,4810321.0,1499972.0,0.0,884364.0,576513.0,465266.0,141183.0,701896.0,904.0,24385.0,0.0,9104804.0
1153,11416.0,"$200,000+",40,** ,30,** ,** ,BK,9096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9096.0
